"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","Month","mlb_searches","googlehits_orig","mlb_searches_orig"
"4524",2016-02-01,-0.47460365222162,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Feb",2,2016,"No Playoffs","Off-Season",0,"2016-02-01",-1.25030704523448,1,9
"4525",2016-03-01,-0.47460365222162,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Mar",3,2016,"No Playoffs","Off-Season",0,"2016-03-01",-0.280711741559435,1,15
"4526",2016-04-01,0.676995236463573,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Apr",4,2016,"No Playoffs","Opening",0,"2016-04-01",1.09966338362057,3,54
"4527",2016-05-01,0.235353963414081,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 May",5,2016,"No Playoffs","Season",0,"2016-05-01",1.17166119124436,2,57
"4528",2016-06-01,0.235353963414081,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Jun",6,2016,"No Playoffs","Season",0,"2016-06-01",1.29270082112163,2,59
"4529",2016-07-01,0.235353963414081,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Jul",7,2016,"No Playoffs","Season",0,"2016-07-01",1.33755451062245,2,60
"4530",2016-08-01,-0.47460365222162,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Aug",8,2016,"No Playoffs","Season",0,"2016-08-01",1.05467071356469,1,53
"4531",2016-09-01,-0.47460365222162,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Sep",9,2016,"No Playoffs","Season",0,"2016-09-01",1.17166119124436,1,57
"4532",2016-10-01,-1.4726426087836,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Oct",10,2016,"No Playoffs","Playoffs",1,"2016-10-01",1.69221709176971,0,70
"4533",2016-11-01,-1.4726426087836,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Nov",11,2016,"No Playoffs","Off-Season",0,"2016-11-01",-0.0314902347783052,0,19
"4534",2016-12-01,-1.4726426087836,"San Diego Padres",13000,982000,0.42,2351422,29030,50656166,"2016 Dec",12,2016,"No Playoffs","Off-Season",0,"2016-12-01",-0.921304173189546,0,10
"4535",2017-01-01,-1.4726426087836,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Jan",1,2017,"No Playoffs","Off-Season",0,"2017-01-01",-1.59504700447539,0,8
"4536",2017-02-01,-0.47460365222162,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Feb",2,2017,"No Playoffs","Off-Season",0,"2017-02-01",-0.921304173189546,1,10
"4537",2017-03-01,-0.47460365222162,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Mar",3,2017,"No Playoffs","Off-Season",0,"2017-03-01",-0.202887568978906,1,16
"4538",2017-04-01,0.235353963414081,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Apr",4,2017,"No Playoffs","Opening",0,"2017-04-01",1.09966338362057,2,54
"4539",2017-05-01,0.235353963414081,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 May",5,2017,"No Playoffs","Season",0,"2017-05-01",1.13492686611323,2,56
"4540",2017-06-01,0.235353963414081,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Jun",6,2017,"No Playoffs","Season",0,"2017-06-01",1.49152716281991,2,65
"4541",2017-07-01,0.235353963414081,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Jul",7,2017,"No Playoffs","Season",0,"2017-07-01",1.61793112824412,2,69
"4542",2017-08-01,-0.47460365222162,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Aug",8,2017,"No Playoffs","Season",0,"2017-08-01",1.23666442859803,1,58
"4543",2017-09-01,-0.47460365222162,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Sep",9,2017,"No Playoffs","Season",0,"2017-09-01",1.23666442859803,1,58
"4544",2017-10-01,-1.4726426087836,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Oct",10,2017,"No Playoffs","Playoffs",1,"2017-10-01",2.23696088952964,0,86
"4545",2017-11-01,-1.4726426087836,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Nov",11,2017,"No Playoffs","Off-Season",0,"2017-11-01",-0.0819527242892188,0,18
"4546",2017-12-01,-1.4726426087836,"San Diego Padres",50000,982000,0.438,2138491,26401,49248767,"2017 Dec",12,2017,"No Playoffs","Off-Season",0,"2017-12-01",-0.428348719716525,0,13
"4547",2018-01-01,-0.47460365222162,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Jan",1,2018,"No Playoffs","Off-Season",0,"2018-01-01",-0.678315621419004,1,11
"4548",2018-02-01,-0.47460365222162,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Feb",2,2018,"No Playoffs","Off-Season",0,"2018-02-01",-0.346870430791371,1,14
"4549",2018-03-01,-0.47460365222162,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Mar",3,2018,"No Playoffs","Off-Season",0,"2018-03-01",0.209319760628589,1,24
"4550",2018-04-01,0.235353963414081,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Apr",4,2018,"No Playoffs","Opening",0,"2018-04-01",1.38527351355719,2,61
"4551",2018-05-01,0.235353963414081,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 May",5,2018,"No Playoffs","Season",0,"2018-05-01",1.33755451062245,2,60
"4552",2018-06-01,0.235353963414081,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Jun",6,2018,"No Playoffs","Season",0,"2018-06-01",1.53097902305831,2,66
"4553",2018-07-01,0.235353963414081,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Jul",7,2018,"No Playoffs","Season",0,"2018-07-01",1.87743217876182,2,72
"4554",2018-08-01,-0.47460365222162,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Aug",8,2018,"No Playoffs","Season",0,"2018-08-01",1.5729689456729,1,68
"4555",2018-09-01,-0.47460365222162,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Sep",9,2018,"No Playoffs","Season",0,"2018-09-01",1.69221709176971,1,70
"4556",2018-10-01,-1.4726426087836,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Oct",10,2018,"No Playoffs","Playoffs",1,"2018-10-01",2.42661716859148,0,90
"4557",2018-11-01,-1.4726426087836,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Nov",11,2018,"No Playoffs","Off-Season",0,"2018-11-01",-0.678315621419004,0,11
"4558",2018-12-01,-1.4726426087836,"San Diego Padres",25000,982000,0.407,2168536,26772,93821067,"2018 Dec",12,2018,"No Playoffs","Off-Season",0,"2018-12-01",-0.346870430791371,0,14
"4559",2019-01-01,-0.47460365222162,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Jan",1,2019,"No Playoffs","Off-Season",0,"2019-01-01",-0.428348719716525,1,13
"4560",2019-02-01,0.235353963414081,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Feb",2,2019,"No Playoffs","Off-Season",0,"2019-02-01",-0.132624904872305,2,17
"4561",2019-03-01,0.235353963414081,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Mar",3,2019,"No Playoffs","Off-Season",0,"2019-03-01",0.428348719716525,2,29
"4562",2019-04-01,0.676995236463573,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Apr",4,2019,"No Playoffs","Opening",0,"2019-04-01",1.43637382447224,3,64
"4563",2019-05-01,0.676995236463573,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 May",5,2019,"No Playoffs","Season",0,"2019-05-01",1.43637382447224,3,64
"4564",2019-06-01,0.676995236463573,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Jun",6,2019,"No Playoffs","Season",0,"2019-06-01",2.10447005108964,3,76
"4565",2019-07-01,0.676995236463573,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Jul",7,2019,"No Playoffs","Season",0,"2019-07-01",2.00105899605106,3,74
"4566",2019-08-01,0.235353963414081,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Aug",8,2019,"No Playoffs","Season",0,"2019-08-01",1.87743217876182,2,72
"4567",2019-09-01,0.235353963414081,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Sep",9,2019,"No Playoffs","Season",0,"2019-09-01",1.77722190520855,2,71
"4568",2019-10-01,-1.4726426087836,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Oct",10,2019,"No Playoffs","Playoffs",1,"2019-10-01",2.79488860173352,0,100
"4569",2019-11-01,-0.47460365222162,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Nov",11,2019,"No Playoffs","Off-Season",0,"2019-11-01",-0.678315621419004,1,11
"4570",2019-12-01,-0.47460365222162,"San Diego Padres",8000,982000,0.432,2396399,29585,90260767,"2019 Dec",12,2019,"No Playoffs","Off-Season",0,"2019-12-01",-0.428348719716525,1,13
"4571",2020-01-01,-0.47460365222162,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 Jan",1,2020,NA,"Off-Season",0,"2020-01-01",-0.527196301413635,1,12
"4572",2020-02-01,-0.47460365222162,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 Feb",2,2020,NA,"Off-Season",0,"2020-02-01",-0.280711741559435,1,15
"4573",2020-03-01,-0.47460365222162,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 Mar",3,2020,NA,"Off-Season",0,"2020-03-01",-0.280711741559435,1,15
"4574",2020-04-01,-1.4726426087836,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 Apr",4,2020,NA,"Opening",0,"2020-04-01",-0.921304173189546,0,10
"4575",2020-05-01,-1.4726426087836,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 May",5,2020,NA,"Season",0,"2020-05-01",-0.678315621419004,0,11
"4576",2020-06-01,-1.4726426087836,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 Jun",6,2020,NA,"Season",0,"2020-06-01",-0.132624904872305,0,17
"4577",2020-07-01,-1.4726426087836,"San Diego Padres",5000,982000,NA,NA,NA,NA,"2020 Jul",7,2020,NA,"Season",0,"2020-07-01",0.534446011207296,0,32
"4578",2004-01-01,-0.47460365222162,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Jan",1,2004,"No Playoffs","Off-Season",0,"2004-01-01",-2.79488860173351,1,4
"4579",2004-02-01,-0.47460365222162,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Feb",2,2004,"No Playoffs","Off-Season",0,"2004-02-01",-2.16597391398202,1,6
"4580",2004-03-01,0.235353963414081,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Mar",3,2004,"No Playoffs","Off-Season",0,"2004-03-01",-1.59504700447539,2,8
"4581",2004-04-01,0.676995236463573,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Apr",4,2004,"No Playoffs","Opening",0,"2004-04-01",-0.428348719716525,3,13
"4582",2004-05-01,0.676995236463573,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 May",5,2004,"No Playoffs","Season",0,"2004-05-01",-0.527196301413635,3,12
"4583",2004-06-01,0.676995236463573,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Jun",6,2004,"No Playoffs","Season",0,"2004-06-01",-0.280711741559435,3,15
"4584",2004-07-01,0.676995236463573,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Jul",7,2004,"No Playoffs","Season",0,"2004-07-01",-0.280711741559435,3,15
"4585",2004-08-01,0.676995236463573,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Aug",8,2004,"No Playoffs","Season",0,"2004-08-01",-0.678315621419004,3,11
"4586",2004-09-01,0.676995236463573,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Sep",9,2004,"No Playoffs","Season",0,"2004-09-01",-0.428348719716525,3,13
"4587",2004-10-01,-0.47460365222162,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Oct",10,2004,"No Playoffs","Playoffs",1,"2004-10-01",0.0630117351366661,1,21
"4588",2004-11-01,-0.47460365222162,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Nov",11,2004,"No Playoffs","Off-Season",0,"2004-11-01",-2.16597391398202,1,6
"4589",2004-12-01,-0.47460365222162,"San Francisco Giants",1100,1780393,0.562,3256854,39718,82019166,"2004 Dec",12,2004,"No Playoffs","Off-Season",0,"2004-12-01",-1.59504700447539,1,8
"4590",2005-01-01,-0.47460365222162,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Jan",1,2005,"No Playoffs","Off-Season",0,"2005-01-01",-2.16597391398202,1,6
"4591",2005-02-01,-0.47460365222162,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Feb",2,2005,"No Playoffs","Off-Season",0,"2005-02-01",-1.80863676616676,1,7
"4592",2005-03-01,0.235353963414081,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Mar",3,2005,"No Playoffs","Off-Season",0,"2005-03-01",-1.25030704523448,2,9
"4593",2005-04-01,0.676995236463573,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Apr",4,2005,"No Playoffs","Opening",0,"2005-04-01",-0.132624904872305,3,17
"4594",2005-05-01,0.676995236463573,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 May",5,2005,"No Playoffs","Season",0,"2005-05-01",-0.280711741559435,3,15
"4595",2005-06-01,0.235353963414081,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Jun",6,2005,"No Playoffs","Season",0,"2005-06-01",-0.0314902347783052,2,19
"4596",2005-07-01,0.235353963414081,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Jul",7,2005,"No Playoffs","Season",0,"2005-07-01",0.0251906888255307,2,20
"4597",2005-08-01,0.235353963414081,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Aug",8,2005,"No Playoffs","Season",0,"2005-08-01",-0.202887568978906,2,16
"4598",2005-09-01,0.676995236463573,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Sep",9,2005,"No Playoffs","Season",0,"2005-09-01",-0.202887568978906,3,16
"4599",2005-10-01,-0.47460365222162,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Oct",10,2005,"No Playoffs","Playoffs",1,"2005-10-01",-0.0314902347783052,1,19
"4600",2005-11-01,-0.47460365222162,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Nov",11,2005,"No Playoffs","Off-Season",0,"2005-11-01",-2.16597391398202,1,6
"4601",2005-12-01,-0.47460365222162,"San Francisco Giants",1500,1780393,0.463,3181023,39272,90199500,"2005 Dec",12,2005,"No Playoffs","Off-Season",0,"2005-12-01",-1.25030704523448,1,9
"4602",2006-01-01,-0.47460365222162,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Jan",1,2006,"No Playoffs","Off-Season",0,"2006-01-01",-1.80863676616676,1,7
"4603",2006-02-01,-0.47460365222162,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Feb",2,2006,"No Playoffs","Off-Season",0,"2006-02-01",-1.80863676616676,1,7
"4604",2006-03-01,0.235353963414081,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Mar",3,2006,"No Playoffs","Off-Season",0,"2006-03-01",-0.678315621419004,2,11
"4605",2006-04-01,0.676995236463573,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Apr",4,2006,"No Playoffs","Opening",0,"2006-04-01",0.100923163254078,3,22
"4606",2006-05-01,0.676995236463573,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 May",5,2006,"No Playoffs","Season",0,"2006-05-01",-0.0314902347783052,3,19
"4607",2006-06-01,0.676995236463573,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Jun",6,2006,"No Playoffs","Season",0,"2006-06-01",0.151708081234427,3,23
"4608",2006-07-01,0.676995236463573,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Jul",7,2006,"No Playoffs","Season",0,"2006-07-01",0.274167651532475,3,25
"4609",2006-08-01,0.676995236463573,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Aug",8,2006,"No Playoffs","Season",0,"2006-08-01",-0.0314902347783052,3,19
"4610",2006-09-01,0.676995236463573,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Sep",9,2006,"No Playoffs","Season",0,"2006-09-01",-0.0819527242892188,3,18
"4611",2006-10-01,-0.47460365222162,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,1,20
"4612",2006-11-01,-0.47460365222162,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Nov",11,2006,"No Playoffs","Off-Season",0,"2006-11-01",-1.25030704523448,1,9
"4613",2006-12-01,0.235353963414081,"San Francisco Giants",20000,1780393,0.472,3130313,38646,90056419,"2006 Dec",12,2006,"No Playoffs","Off-Season",0,"2006-12-01",-1.25030704523448,2,9
"4614",2007-01-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Jan",1,2007,"No Playoffs","Off-Season",0,"2007-01-01",-1.80863676616676,1,7
"4615",2007-02-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Feb",2,2007,"No Playoffs","Off-Season",0,"2007-02-01",-1.25030704523448,1,9
"4616",2007-03-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Mar",3,2007,"No Playoffs","Off-Season",0,"2007-03-01",-0.428348719716525,2,13
"4617",2007-04-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Apr",4,2007,"No Playoffs","Opening",0,"2007-04-01",0.274167651532475,3,25
"4618",2007-05-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 May",5,2007,"No Playoffs","Season",0,"2007-05-01",0.0630117351366661,3,21
"4619",2007-06-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Jun",6,2007,"No Playoffs","Season",0,"2007-06-01",0.373748382328,3,28
"4620",2007-07-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Jul",7,2007,"No Playoffs","Season",0,"2007-07-01",0.373748382328,3,28
"4621",2007-08-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Aug",8,2007,"No Playoffs","Season",0,"2007-08-01",0.151708081234427,3,23
"4622",2007-09-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Sep",9,2007,"No Playoffs","Season",0,"2007-09-01",0.274167651532475,2,25
"4623",2007-10-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,1,26
"4624",2007-11-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Nov",11,2007,"No Playoffs","Off-Season",0,"2007-11-01",-0.921304173189546,1,10
"4625",2007-12-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.438,3223215,39793,90219056,"2007 Dec",12,2007,"No Playoffs","Off-Season",0,"2007-12-01",-0.678315621419004,2,11
"4626",2008-01-01,0.676995236463573,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Jan",1,2008,"No Playoffs","Off-Season",0,"2008-01-01",-1.59504700447539,3,8
"4627",2008-02-01,0.676995236463573,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Feb",2,2008,"No Playoffs","Off-Season",0,"2008-02-01",-0.921304173189546,3,10
"4628",2008-03-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Mar",3,2008,"No Playoffs","Off-Season",0,"2008-03-01",-0.202887568978906,2,16
"4629",2008-04-01,0.676995236463573,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Apr",4,2008,"No Playoffs","Opening",0,"2008-04-01",0.151708081234427,3,23
"4630",2008-05-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 May",5,2008,"No Playoffs","Season",0,"2008-05-01",0.0251906888255307,2,20
"4631",2008-06-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Jun",6,2008,"No Playoffs","Season",0,"2008-06-01",0.274167651532475,2,25
"4632",2008-07-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Jul",7,2008,"No Playoffs","Season",0,"2008-07-01",0.428348719716525,2,29
"4633",2008-08-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Aug",8,2008,"No Playoffs","Season",0,"2008-08-01",0.0630117351366661,2,21
"4634",2008-09-01,0.676995236463573,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Sep",9,2008,"No Playoffs","Season",0,"2008-09-01",0.151708081234427,3,23
"4635",2008-10-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,2,24
"4636",2008-11-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Nov",11,2008,"No Playoffs","Off-Season",0,"2008-11-01",-1.25030704523448,2,9
"4637",2008-12-01,0.235353963414081,"San Francisco Giants",8000,1780393,0.444,2863837,35356,76594500,"2008 Dec",12,2008,"No Playoffs","Off-Season",0,"2008-12-01",-0.527196301413635,2,12
"4638",2009-01-01,0.235353963414081,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Jan",1,2009,"No Playoffs","Off-Season",0,"2009-01-01",-0.678315621419004,2,11
"4639",2009-02-01,-0.47460365222162,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Feb",2,2009,"No Playoffs","Off-Season",0,"2009-02-01",-0.428348719716525,1,13
"4640",2009-03-01,0.235353963414081,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Mar",3,2009,"No Playoffs","Off-Season",0,"2009-03-01",-0.280711741559435,2,15
"4641",2009-04-01,0.676995236463573,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Apr",4,2009,"No Playoffs","Opening",0,"2009-04-01",0.274167651532475,3,25
"4642",2009-05-01,0.676995236463573,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 May",5,2009,"No Playoffs","Season",0,"2009-05-01",0.151708081234427,3,23
"4643",2009-06-01,0.676995236463573,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Jun",6,2009,"No Playoffs","Season",0,"2009-06-01",0.346870430791372,3,27
"4644",2009-07-01,0.676995236463573,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Jul",7,2009,"No Playoffs","Season",0,"2009-07-01",0.428348719716525,3,29
"4645",2009-08-01,0.990926124693914,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Aug",8,2009,"No Playoffs","Season",0,"2009-08-01",0.100923163254078,4,22
"4646",2009-09-01,0.990926124693914,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Sep",9,2009,"No Playoffs","Season",0,"2009-09-01",-0.0314902347783052,4,19
"4647",2009-10-01,0.235353963414081,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,2,24
"4648",2009-11-01,0.235353963414081,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Nov",11,2009,"No Playoffs","Off-Season",0,"2009-11-01",-0.428348719716525,2,13
"4649",2009-12-01,0.235353963414081,"San Francisco Giants",4500,1780393,0.543,2862110,35335,91944450,"2009 Dec",12,2009,"No Playoffs","Off-Season",0,"2009-12-01",-0.921304173189546,2,10
"4650",2010-01-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Jan",1,2010,"Won WS","Off-Season",0,"2010-01-01",-1.25030704523448,1,9
"4651",2010-02-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Feb",2,2010,"Won WS","Off-Season",0,"2010-02-01",-1.25030704523448,1,9
"4652",2010-03-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Mar",3,2010,"Won WS","Off-Season",0,"2010-03-01",-0.428348719716525,2,13
"4653",2010-04-01,0.990926124693914,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Apr",4,2010,"Won WS","Opening",0,"2010-04-01",0.209319760628589,4,24
"4654",2010-05-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 May",5,2010,"Won WS","Season",0,"2010-05-01",0.100923163254078,3,22
"4655",2010-06-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Jun",6,2010,"Won WS","Season",0,"2010-06-01",0.428348719716525,3,29
"4656",2010-07-01,0.990926124693914,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Jul",7,2010,"Won WS","Season",0,"2010-07-01",0.48425771541305,4,31
"4657",2010-08-01,1.19748629602231,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Aug",8,2010,"Won WS","Season",0,"2010-08-01",0.326876211640212,5,26
"4658",2010-09-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Sep",9,2010,"Won WS","Season",0,"2010-09-01",0.274167651532475,6,25
"4659",2010-10-01,2.63661396155428,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Oct",10,2010,"Won WS","Playoffs",1,"2010-10-01",0.534446011207296,23,32
"4660",2010-11-01,1.80327629628236,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Nov",11,2010,"Won WS","Off-Season",0,"2010-11-01",-0.921304173189546,9,10
"4661",2010-12-01,0.990926124693914,"San Francisco Giants",2500,1780393,0.568,3037443,37499,98641333,"2010 Dec",12,2010,"Won WS","Off-Season",0,"2010-12-01",-0.921304173189546,4,10
"4662",2011-01-01,0.235353963414081,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Jan",1,2011,"No Playoffs","Off-Season",0,"2011-01-01",-1.25030704523448,2,9
"4663",2011-02-01,0.235353963414081,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Feb",2,2011,"No Playoffs","Off-Season",0,"2011-02-01",-0.678315621419004,2,11
"4664",2011-03-01,0.676995236463573,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Mar",3,2011,"No Playoffs","Off-Season",0,"2011-03-01",-0.132624904872305,3,17
