"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","qn_ghits"
"5021",2007-10-01,1,"St. Louis Cardinals",1500,1100000,0.481,3552180,43854,90286823,"2007 Oct","10","2007","No Playoffs","Playoffs",1,-0.47460365222162
"5022",2007-11-01,1,"St. Louis Cardinals",1500,1100000,0.481,3552180,43854,90286823,"2007 Nov","11","2007","No Playoffs","Summer",0,-0.47460365222162
"5023",2007-12-01,1,"St. Louis Cardinals",1500,1100000,0.481,3552180,43854,90286823,"2007 Dec","12","2007","No Playoffs","Summer",0,-0.47460365222162
"5024",2008-01-01,1,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Jan","1","2008","No Playoffs","Summer",0,-0.47460365222162
"5025",2008-02-01,1,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Feb","2","2008","No Playoffs","Summer",0,-0.47460365222162
"5026",2008-03-01,2,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Mar","3","2008","No Playoffs","Summer",0,0.235353963414081
"5027",2008-04-01,3,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Apr","4","2008","No Playoffs","Opening",0,0.676995236463573
"5028",2008-05-01,3,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 May","5","2008","No Playoffs","Season",0,0.676995236463573
"5029",2008-06-01,2,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Jun","6","2008","No Playoffs","Season",0,0.235353963414081
"5030",2008-07-01,3,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Jul","7","2008","No Playoffs","Season",0,0.676995236463573
"5031",2008-08-01,2,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Aug","8","2008","No Playoffs","Season",0,0.235353963414081
"5032",2008-09-01,2,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Sep","9","2008","No Playoffs","Season",0,0.235353963414081
"5033",2008-10-01,1,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Oct","10","2008","No Playoffs","Playoffs",1,-0.47460365222162
"5034",2008-11-01,1,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Nov","11","2008","No Playoffs","Summer",0,-0.47460365222162
"5035",2008-12-01,1,"St. Louis Cardinals",3000,1100000,0.531,3432917,42382,99624449,"2008 Dec","12","2008","No Playoffs","Summer",0,-0.47460365222162
"5036",2009-01-01,3,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Jan","1","2009","Lost Quarter","Summer",0,0.676995236463573
"5037",2009-02-01,2,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Feb","2","2009","Lost Quarter","Summer",0,0.235353963414081
"5038",2009-03-01,2,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Mar","3","2009","Lost Quarter","Summer",0,0.235353963414081
"5039",2009-04-01,3,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Apr","4","2009","Lost Quarter","Opening",0,0.676995236463573
"5040",2009-05-01,2,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 May","5","2009","Lost Quarter","Season",0,0.235353963414081
"5041",2009-06-01,2,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Jun","6","2009","Lost Quarter","Season",0,0.235353963414081
"5042",2009-07-01,3,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Jul","7","2009","Lost Quarter","Season",0,0.676995236463573
"5043",2009-08-01,3,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Aug","8","2009","Lost Quarter","Season",0,0.676995236463573
"5044",2009-09-01,3,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Sep","9","2009","Lost Quarter","Season",0,0.676995236463573
"5045",2009-10-01,2,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Oct","10","2009","Lost Quarter","Playoffs",1,0.235353963414081
"5046",2009-11-01,1,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Nov","11","2009","Lost Quarter","Summer",0,-0.47460365222162
"5047",2009-12-01,1,"St. Louis Cardinals",2500,1100000,0.562,3343252,41275,90928409,"2009 Dec","12","2009","Lost Quarter","Summer",0,-0.47460365222162
"5048",2010-01-01,2,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Jan","1","2010","No Playoffs","Summer",0,0.235353963414081
"5049",2010-02-01,1,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Feb","2","2010","No Playoffs","Summer",0,-0.47460365222162
"5050",2010-03-01,1,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Mar","3","2010","No Playoffs","Summer",0,-0.47460365222162
"5051",2010-04-01,3,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Apr","4","2010","No Playoffs","Opening",0,0.676995236463573
"5052",2010-05-01,2,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 May","5","2010","No Playoffs","Season",0,0.235353963414081
"5053",2010-06-01,2,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Jun","6","2010","No Playoffs","Season",0,0.235353963414081
"5054",2010-07-01,3,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Jul","7","2010","No Playoffs","Season",0,0.676995236463573
"5055",2010-08-01,4,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Aug","8","2010","No Playoffs","Season",0,0.990926124693914
"5056",2010-09-01,2,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Sep","9","2010","No Playoffs","Season",0,0.235353963414081
"5057",2010-10-01,1,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Oct","10","2010","No Playoffs","Playoffs",1,-0.47460365222162
"5058",2010-11-01,1,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Nov","11","2010","No Playoffs","Summer",0,-0.47460365222162
"5059",2010-12-01,1,"St. Louis Cardinals",1400,1100000,0.531,3301218,40756,93540751,"2010 Dec","12","2010","No Playoffs","Summer",0,-0.47460365222162
"5060",2011-01-01,1,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Jan","1","2011","Won WS","Summer",0,-0.47460365222162
"5061",2011-02-01,1,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Feb","2","2011","Won WS","Summer",0,-0.47460365222162
"5062",2011-03-01,2,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Mar","3","2011","Won WS","Summer",0,0.235353963414081
"5063",2011-04-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Apr","4","2011","Won WS","Opening",0,0.676995236463573
"5064",2011-05-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 May","5","2011","Won WS","Season",0,0.676995236463573
"5065",2011-06-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Jun","6","2011","Won WS","Season",0,0.676995236463573
"5066",2011-07-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Jul","7","2011","Won WS","Season",0,0.676995236463573
"5067",2011-08-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Aug","8","2011","Won WS","Season",0,0.676995236463573
"5068",2011-09-01,4,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Sep","9","2011","Won WS","Season",0,0.990926124693914
"5069",2011-10-01,16,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Oct","10","2011","Won WS","Playoffs",1,2.28565711623394
"5070",2011-11-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Nov","11","2011","Won WS","Summer",0,0.676995236463573
"5071",2011-12-01,3,"St. Louis Cardinals",2500,1100000,0.556,3093954,38197,105433572,"2011 Dec","12","2011","Won WS","Summer",0,0.676995236463573
"5072",2012-01-01,2,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Jan","1","2012","Lost Semi","Summer",0,0.235353963414081
"5073",2012-02-01,2,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Feb","2","2012","Lost Semi","Summer",0,0.235353963414081
"5074",2012-03-01,2,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Mar","3","2012","Lost Semi","Summer",0,0.235353963414081
"5075",2012-04-01,5,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Apr","4","2012","Lost Semi","Opening",0,1.19748629602231
"5076",2012-05-01,4,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 May","5","2012","Lost Semi","Season",0,0.990926124693914
"5077",2012-06-01,3,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Jun","6","2012","Lost Semi","Season",0,0.676995236463573
"5078",2012-07-01,3,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Jul","7","2012","Lost Semi","Season",0,0.676995236463573
"5079",2012-08-01,3,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Aug","8","2012","Lost Semi","Season",0,0.676995236463573
"5080",2012-09-01,4,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Sep","9","2012","Lost Semi","Season",0,0.990926124693914
"5081",2012-10-01,13,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Oct","10","2012","Lost Semi","Playoffs",1,2.1466586675848
"5082",2012-11-01,1,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Nov","11","2012","Lost Semi","Summer",0,-0.47460365222162
"5083",2012-12-01,2,"St. Louis Cardinals",2000,1100000,0.543,3262109,40273,112071000,"2012 Dec","12","2012","Lost Semi","Summer",0,0.235353963414081
"5084",2013-01-01,1,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Jan","1","2013","Lost WS","Summer",0,-0.47460365222162
"5085",2013-02-01,1,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Feb","2","2013","Lost WS","Summer",0,-0.47460365222162
"5086",2013-03-01,2,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Mar","3","2013","Lost WS","Summer",0,0.235353963414081
"5087",2013-04-01,4,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Apr","4","2013","Lost WS","Opening",0,0.990926124693914
"5088",2013-05-01,4,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 May","5","2013","Lost WS","Season",0,0.990926124693914
"5089",2013-06-01,5,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Jun","6","2013","Lost WS","Season",0,1.19748629602231
"5090",2013-07-01,4,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Jul","7","2013","Lost WS","Season",0,0.990926124693914
"5091",2013-08-01,5,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Aug","8","2013","Lost WS","Season",0,1.19748629602231
"5092",2013-09-01,6,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Sep","9","2013","Lost WS","Season",0,1.35521987894584
"5093",2013-10-01,19,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Oct","10","2013","Lost WS","Playoffs",1,2.48204334243839
"5094",2013-11-01,2,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Nov","11","2013","Lost WS","Summer",0,0.235353963414081
"5095",2013-12-01,2,"St. Louis Cardinals",2000,1100000,0.599,3369769,41602,112583000,"2013 Dec","12","2013","Lost WS","Summer",0,0.235353963414081
"5096",2014-01-01,1,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Jan","1","2014","Lost Semi","Summer",0,-0.47460365222162
"5097",2014-02-01,2,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Feb","2","2014","Lost Semi","Summer",0,0.235353963414081
"5098",2014-03-01,2,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Mar","3","2014","Lost Semi","Summer",0,0.235353963414081
"5099",2014-04-01,5,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Apr","4","2014","Lost Semi","Opening",0,1.19748629602231
"5100",2014-05-01,4,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 May","5","2014","Lost Semi","Season",0,0.990926124693914
"5101",2014-06-01,4,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Jun","6","2014","Lost Semi","Season",0,0.990926124693914
"5102",2014-07-01,5,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Jul","7","2014","Lost Semi","Season",0,1.19748629602231
"5103",2014-08-01,5,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Aug","8","2014","Lost Semi","Season",0,1.19748629602231
"5104",2014-09-01,6,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Sep","9","2014","Lost Semi","Season",0,1.35521987894584
"5105",2014-10-01,12,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Oct","10","2014","Lost Semi","Playoffs",1,2.10064185844179
"5106",2014-11-01,3,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Nov","11","2014","Lost Semi","Summer",0,0.676995236463573
"5107",2014-12-01,3,"St. Louis Cardinals",1000,1100000,0.556,3540649,43712,129932500,"2014 Dec","12","2014","Lost Semi","Summer",0,0.676995236463573
"5108",2015-01-01,2,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Jan","1","2015","Lost Quarter","Summer",0,0.235353963414081
"5109",2015-02-01,1,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Feb","2","2015","Lost Quarter","Summer",0,-0.47460365222162
"5110",2015-03-01,2,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Mar","3","2015","Lost Quarter","Summer",0,0.235353963414081
"5111",2015-04-01,6,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Apr","4","2015","Lost Quarter","Opening",0,1.35521987894584
"5112",2015-05-01,6,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 May","5","2015","Lost Quarter","Season",0,1.35521987894584
"5113",2015-06-01,6,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Jun","6","2015","Lost Quarter","Season",0,1.35521987894584
"5114",2015-07-01,7,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Jul","7","2015","Lost Quarter","Season",0,1.50376805709407
"5115",2015-08-01,7,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Aug","8","2015","Lost Quarter","Season",0,1.50376805709407
"5116",2015-09-01,9,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Sep","9","2015","Lost Quarter","Season",0,1.80327629628236
"5117",2015-10-01,10,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Oct","10","2015","Lost Quarter","Playoffs",1,1.92876663843816
"5118",2015-11-01,3,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Nov","11","2015","Lost Quarter","Summer",0,0.676995236463573
"5119",2015-12-01,4,"St. Louis Cardinals",1200,1100000,0.617,3520889,43468,128241500,"2015 Dec","12","2015","Lost Quarter","Summer",0,0.990926124693914
"5120",2016-01-01,6,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Jan","1","2016","No Playoffs","Summer",0,1.35521987894584
"5121",2016-02-01,2,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Feb","2","2016","No Playoffs","Summer",0,0.235353963414081
"5122",2016-03-01,2,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Mar","3","2016","No Playoffs","Summer",0,0.235353963414081
"5123",2016-04-01,7,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Apr","4","2016","No Playoffs","Opening",0,1.50376805709407
"5124",2016-05-01,6,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 May","5","2016","No Playoffs","Season",0,1.35521987894584
"5125",2016-06-01,6,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Jun","6","2016","No Playoffs","Season",0,1.35521987894584
"5126",2016-07-01,6,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Jul","7","2016","No Playoffs","Season",0,1.35521987894584
"5127",2016-08-01,6,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Aug","8","2016","No Playoffs","Season",0,1.35521987894584
"5128",2016-09-01,7,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Sep","9","2016","No Playoffs","Season",0,1.50376805709407
"5129",2016-10-01,4,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Oct","10","2016","No Playoffs","Playoffs",1,0.990926124693914
"5130",2016-11-01,2,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Nov","11","2016","No Playoffs","Summer",0,0.235353963414081
"5131",2016-12-01,3,"St. Louis Cardinals",1900,1100000,0.531,3444490,42525,150353500,"2016 Dec","12","2016","No Playoffs","Summer",0,0.676995236463573
"5132",2017-01-01,1,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Jan","1","2017","No Playoffs","Summer",0,-0.47460365222162
"5133",2017-02-01,2,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Feb","2","2017","No Playoffs","Summer",0,0.235353963414081
"5134",2017-03-01,2,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Mar","3","2017","No Playoffs","Summer",0,0.235353963414081
"5135",2017-04-01,7,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Apr","4","2017","No Playoffs","Opening",0,1.50376805709407
"5136",2017-05-01,6,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 May","5","2017","No Playoffs","Season",0,1.35521987894584
"5137",2017-06-01,6,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Jun","6","2017","No Playoffs","Season",0,1.35521987894584
"5138",2017-07-01,6,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Jul","7","2017","No Playoffs","Season",0,1.35521987894584
"5139",2017-08-01,7,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Aug","8","2017","No Playoffs","Season",0,1.50376805709407
"5140",2017-09-01,7,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Sep","9","2017","No Playoffs","Season",0,1.50376805709407
"5141",2017-10-01,2,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Oct","10","2017","No Playoffs","Playoffs",1,0.235353963414081
"5142",2017-11-01,3,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Nov","11","2017","No Playoffs","Summer",0,0.676995236463573
"5143",2017-12-01,3,"St. Louis Cardinals",3000,1100000,0.512,3447937,NA,NA,"2017 Dec","12","2017","No Playoffs","Summer",0,0.676995236463573
"5144",2018-01-01,2,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Jan","1","2018","No Playoffs","Summer",0,0.235353963414081
"5145",2018-02-01,2,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Feb","2","2018","No Playoffs","Summer",0,0.235353963414081
"5146",2018-03-01,3,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Mar","3","2018","No Playoffs","Summer",0,0.676995236463573
"5147",2018-04-01,7,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Apr","4","2018","No Playoffs","Opening",0,1.50376805709407
"5148",2018-05-01,7,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 May","5","2018","No Playoffs","Season",0,1.50376805709407
"5149",2018-06-01,6,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Jun","6","2018","No Playoffs","Season",0,1.35521987894584
"5150",2018-07-01,7,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Jul","7","2018","No Playoffs","Season",0,1.50376805709407
"5151",2018-08-01,9,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Aug","8","2018","No Playoffs","Season",0,1.80327629628236
"5152",2018-09-01,10,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Sep","9","2018","No Playoffs","Season",0,1.92876663843816
"5153",2018-10-01,2,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Oct","10","2018","No Playoffs","Playoffs",1,0.235353963414081
"5154",2018-11-01,2,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Nov","11","2018","No Playoffs","Summer",0,0.235353963414081
"5155",2018-12-01,3,"St. Louis Cardinals",2100,1100000,0.543,3403587,42020,157713667,"2018 Dec","12","2018","No Playoffs","Summer",0,0.676995236463573
"5156",2019-01-01,2,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Jan","1","2019","Lost Semi","Summer",0,0.235353963414081
"5157",2019-02-01,2,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Feb","2","2019","Lost Semi","Summer",0,0.235353963414081
"5158",2019-03-01,4,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Mar","3","2019","Lost Semi","Summer",0,0.990926124693914
"5159",2019-04-01,8,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Apr","4","2019","Lost Semi","Opening",0,1.65310993843312
"5160",2019-05-01,7,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 May","5","2019","Lost Semi","Season",0,1.50376805709407
"5161",2019-06-01,8,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Jun","6","2019","Lost Semi","Season",0,1.65310993843312
"5162",2019-07-01,7,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Jul","7","2019","Lost Semi","Season",0,1.50376805709407
"5163",2019-08-01,10,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Aug","8","2019","Lost Semi","Season",0,1.92876663843816
"5164",2019-09-01,15,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Sep","9","2019","Lost Semi","Season",0,2.23186557679806
"5165",2019-10-01,17,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Oct","10","2019","Lost Semi","Playoffs",1,2.357017577598
"5166",2019-11-01,2,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Nov","11","2019","Lost Semi","Summer",0,0.235353963414081
"5167",2019-12-01,2,"St. Louis Cardinals",1300,1100000,0.562,3480393,42968,161120267,"2019 Dec","12","2019","Lost Semi","Summer",0,0.235353963414081
"5168",2020-01-01,2,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 Jan","1","2020",NA,"Summer",0,0.235353963414081
"5169",2020-02-01,2,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 Feb","2","2020",NA,"Summer",0,0.235353963414081
"5170",2020-03-01,2,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 Mar","3","2020",NA,"Summer",0,0.235353963414081
"5171",2020-04-01,1,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 Apr","4","2020",NA,"Opening",0,-0.47460365222162
"5172",2020-05-01,1,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 May","5","2020",NA,"Season",0,-0.47460365222162
"5173",2020-06-01,1,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 Jun","6","2020",NA,"Season",0,-0.47460365222162
"5174",2020-07-01,1,"St. Louis Cardinals",2000,1100000,NA,NA,NA,NA,"2020 Jul","7","2020",NA,"Season",0,-0.47460365222162
"5175",2004-01-01,0,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Jan","1","2004","No Playoffs","Summer",0,-1.4726426087836
"5176",2004-02-01,0,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Feb","2","2004","No Playoffs","Summer",0,-1.4726426087836
"5177",2004-03-01,1,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Mar","3","2004","No Playoffs","Summer",0,-0.47460365222162
"5178",2004-04-01,1,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Apr","4","2004","No Playoffs","Opening",0,-0.47460365222162
"5179",2004-05-01,1,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 May","5","2004","No Playoffs","Season",0,-0.47460365222162
"5180",2004-06-01,1,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Jun","6","2004","No Playoffs","Season",0,-0.47460365222162
"5181",2004-07-01,1,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Jul","7","2004","No Playoffs","Season",0,-0.47460365222162
"5182",2004-08-01,0,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Aug","8","2004","No Playoffs","Season",0,-1.4726426087836
"5183",2004-09-01,1,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Sep","9","2004","No Playoffs","Season",0,-0.47460365222162
"5184",2004-10-01,0,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Oct","10","2004","No Playoffs","Playoffs",1,-1.4726426087836
"5185",2004-11-01,0,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Nov","11","2004","No Playoffs","Summer",0,-1.4726426087836
"5186",2004-12-01,0,"Tampa Bay Rays",15000,1801000,NA,NA,NA,NA,"2004 Dec","12","2004","No Playoffs","Summer",0,-1.4726426087836
"5187",2005-01-01,0,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 Jan","1","2005","No Playoffs","Summer",0,-1.4726426087836
"5188",2005-02-01,0,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 Feb","2","2005","No Playoffs","Summer",0,-1.4726426087836
"5189",2005-03-01,1,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 Mar","3","2005","No Playoffs","Summer",0,-0.47460365222162
"5190",2005-04-01,1,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 Apr","4","2005","No Playoffs","Opening",0,-0.47460365222162
"5191",2005-05-01,1,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 May","5","2005","No Playoffs","Season",0,-0.47460365222162
"5192",2005-06-01,1,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 Jun","6","2005","No Playoffs","Season",0,-0.47460365222162
"5193",2005-07-01,1,"Tampa Bay Rays",12000,1801000,NA,NA,NA,NA,"2005 Jul","7","2005","No Playoffs","Season",0,-0.47460365222162
